company_id,status,exchange,ticker,symbol,stored_name,gurufocus_name,detail,gurufocus_url
4084,OK,NASDAQ,DKNG,DKNG,DraftKings Inc,DraftKings Inc,name matches,https://www.gurufocus.com/stock/DKNG/summary
4085,OK,XAMS,AKZA,XAMS:AKZA,AKZO NOBEL NV,Akzo Nobel NV,name matches,https://www.gurufocus.com/stock/XAMS:AKZA/summary
4086,OK,NYSE,HUBS,HUBS,HUBSPOT INC,HubSpot Inc,name matches,https://www.gurufocus.com/stock/HUBS/summary
4087,OK,BKK,CPALL,BKK:CPALL,CP All PCL,CP All PCL,name matches,https://www.gurufocus.com/stock/BKK:CPALL/summary
4088,OK,HKSE,00006,HKSE:00006,POWER ASSETS HOLDINGS LTD,Power Assets Holdings Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00006/summary
4089,OK,TSE,8473,TSE:8473,SBI HOLDINGS INC,SBI Holdings Inc,name matches,https://www.gurufocus.com/stock/TSE:8473/summary
4090,OK,XKRX,196170,XKRX:196170,ALTEOGEN INC,Alteogen Inc,name matches,https://www.gurufocus.com/stock/XKRX:196170/summary
4091,OK,XKLS,5347,XKLS:5347,Tenaga Nasional Bhd,Tenaga Nasional Bhd,name matches,https://www.gurufocus.com/stock/XKLS:5347/summary
4092,OK,NYSE,SOLV,SOLV,SOLVENTUM CORP,Solventum Corp,name matches,https://www.gurufocus.com/stock/SOLV/summary
4093,RESTRICTED,NSE,ONGC,NSE:ONGC,OIL AND NATURAL GAS LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:ONGC/summary
4094,OK,NYSE,EQH,EQH,EQUITABLE HOLDINGS INC,Equitable Holdings Inc,name matches,https://www.gurufocus.com/stock/EQH/summary
4095,OK,XKRX,329180,XKRX:329180,HD Hyundai Heavy Industries,HD Hyundai Heavy Industries,name matches,https://www.gurufocus.com/stock/XKRX:329180/summary
4096,OK,XPAR,AC,XPAR:AC,ACCOR SA,Accor SA,name matches,https://www.gurufocus.com/stock/XPAR:AC/summary
4097,OK,HKSE,02015,HKSE:02015,Li Auto Inc,Li Auto Inc,name matches,https://www.gurufocus.com/stock/HKSE:02015/summary
4098,OK,TSE,7735,TSE:7735,Screen Holdings Co Ltd,Screen Holdings Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:7735/summary
4099,OK,XKRX,064350,XKRX:064350,Hyundai Rotem Co,Hyundai Rotem Co,name matches,https://www.gurufocus.com/stock/XKRX:064350/summary
4100,OK,XAMS,HEIO,XAMS:HEIO,HEINEKEN HOLDING NV,Heineken Holding NV,name matches,https://www.gurufocus.com/stock/XAMS:HEIO/summary
4101,OK,HKSE,09868,HKSE:09868,XPeng Inc,XPeng Inc,name matches,https://www.gurufocus.com/stock/HKSE:09868/summary
4102,RESTRICTED,LSE,ITRK,LSE:ITRK,INTERTEK GROUP PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:ITRK/summary
4103,OK,XKRX,042660,XKRX:042660,Hanwha Ocean,Hanwha Ocean,name matches,https://www.gurufocus.com/stock/XKRX:042660/summary
4104,OK,XKRX,298040,XKRX:298040,Hyosung Heavy Industries Co Ltd,Hyosung Heavy Industries Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:298040/summary
4105,RESTRICTED,NSE,ITC,NSE:ITC,ITC LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:ITC/summary
4106,OK,NASDAQ,TTD,TTD,The Trade Desk Inc,The Trade Desk Inc,name matches,https://www.gurufocus.com/stock/TTD/summary
4107,RESTRICTED,NSE,INDIGO,NSE:INDIGO,INTERGLOBE AVIATION LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:INDIGO/summary
4108,RESTRICTED,NSE,TECHM,NSE:TECHM,TECH MAHINDRA LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:TECHM/summary
4109,OK,TPE,1216,TPE:1216,UNI-PRESIDENT ENTERPRISES CORP,Uni-President Enterprises Corp,name matches,https://www.gurufocus.com/stock/TPE:1216/summary
4110,OK,HKSE,09992,HKSE:09992,POP MART INTERNATIONAL GROUP LTD,Pop Mart International Group Ltd,name matches,https://www.gurufocus.com/stock/HKSE:09992/summary
4111,OK,TPE,2449,TPE:2449,King Yuan Electronics Co Ltd,King Yuan Electronics Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:2449/summary
4112,OK,NASDAQ,GEN,GEN,GEN DIGITAL INC,Gen Digital Inc,name matches,https://www.gurufocus.com/stock/GEN/summary
4113,OK,NASDAQ,NWSA,NWSA,News Corp,News Corp,name matches,https://www.gurufocus.com/stock/NWSA/summary
4114,OK,TPE,2883,TPE:2883,KGI Financial Holding Co Ltd,KGI Financial Holding Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:2883/summary
4115,RESTRICTED,LSE,PSON,LSE:PSON,PEARSON PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:PSON/summary
4116,OK,XKRX,009540,XKRX:009540,HD Korea Shipbuilding & Offshore Engineering,HD Korea Shipbuilding & Offshore Engineering,name matches,https://www.gurufocus.com/stock/XKRX:009540/summary
4117,OK,XKRX,000810,XKRX:000810,Samsung Fire & Marine Insurance Co Ltd,Samsung Fire & Marine Insurance Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:000810/summary
4118,OK,ADX,ADCB,ADX:ADCB,ABU DHABI COMMERCIAL BANK,Abu Dhabi Commercial Bank,name matches,https://www.gurufocus.com/stock/ADX:ADCB/summary
4119,OK,TSE,3402,TSE:3402,TORAY INDUSTRIES INC,Toray Industries Inc,name matches,https://www.gurufocus.com/stock/TSE:3402/summary
4120,OK,ISX,BMRI,ISX:BMRI,PT Bank Mandiri (Persero) Tbk,PT Bank Mandiri (Persero) Tbk,name matches,https://www.gurufocus.com/stock/ISX:BMRI/summary
4121,OK,TSE,7186,TSE:7186,YOKOHAMA FINANCIAL GROUP INC,Yokohama Financial Group Inc,name matches,https://www.gurufocus.com/stock/TSE:7186/summary
4122,OK,TPE,3653,TPE:3653,Jentech Precision Industrial Co Ltd,Jentech Precision Industrial Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:3653/summary
4123,OK,SAU,1060,SAU:1060,Saudi British Bank,Saudi British Bank,name matches,https://www.gurufocus.com/stock/SAU:1060/summary
4124,OK,TPE,2301,TPE:2301,LITE ON TECHNOLOGY CORP,Lite-On Technology Corp,name matches,https://www.gurufocus.com/stock/TPE:2301/summary
4125,RESTRICTED,LSE,BNZL,LSE:BNZL,BUNZL,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:BNZL/summary
4126,OK,TPE,7769,TPE:7769,HONPRECISION INC,Hon Precision Inc,name matches,https://www.gurufocus.com/stock/TPE:7769/summary
4127,OK,MIL,PST,MIL:PST,Poste Italiane SpA,Poste Italiane SpA,name matches,https://www.gurufocus.com/stock/MIL:PST/summary
4128,OK,XKRX,047810,XKRX:047810,KOREA AEROSPACE INDUSTRIES LTD,Korea Aerospace Industries Ltd,name matches,https://www.gurufocus.com/stock/XKRX:047810/summary
4129,OK,XTER,FME,XTER:FME,FRESENIUS MEDICAL CARE AG,Fresenius Medical Care AG,name matches,https://www.gurufocus.com/stock/XTER:FME/summary
4130,OK,NYSE,IOT,IOT,Samsara Inc,Samsara Inc,name matches,https://www.gurufocus.com/stock/IOT/summary
4131,OK,OCSE,TRYG,OCSE:TRYG,Tryg AS,Tryg AS,name matches,https://www.gurufocus.com/stock/OCSE:TRYG/summary
4132,OK,XKRX,006800,XKRX:006800,MIRAE ASSET SECURITIES CO LTD,Mirae Asset Securities Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:006800/summary
4133,OK,TSE,8951,TSE:8951,Nippon Building Fund Inc,Nippon Building Fund Inc,name matches,https://www.gurufocus.com/stock/TSE:8951/summary
4134,RESTRICTED,LSE,MKS,LSE:MKS,MARKS AND SPENCER GROUP PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:MKS/summary
4135,OK,TSE,1803,TSE:1803,SHIMIZU CORP,Shimizu Corp,name matches,https://www.gurufocus.com/stock/TSE:1803/summary
4136,OK,TPE,2880,TPE:2880,Hua Nan Financial Holdings Co Ltd,Hua Nan Financial Holdings Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:2880/summary
4137,OK,NYSE,CNH,CNH,CNH Industrial NV,CNH Industrial NV,name matches,https://www.gurufocus.com/stock/CNH/summary
4138,RESTRICTED,NSE,SBILIFE,NSE:SBILIFE,SBI LIFE INSURANCE COMPANY LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:SBILIFE/summary
4139,OK,OSTO,TEL2 B,OSTO:TEL2 B,Tele2 AB,Tele2 AB,name matches,https://www.gurufocus.com/stock/OSTO:TEL2 B/summary
4140,RESTRICTED,NSE,JSWSTEEL,NSE:JSWSTEEL,JSW STEEL LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:JSWSTEEL/summary
4141,RESTRICTED,NSE,VEDL,NSE:VEDL,VEDANTA LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:VEDL/summary
4142,OK,XKRX,066570,XKRX:066570,LG ELECTRONICS INC,LG Electronics Inc,name matches,https://www.gurufocus.com/stock/XKRX:066570/summary
4143,RESTRICTED,NSE,ASIANPAINT,NSE:ASIANPAINT,ASIAN PAINTS LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:ASIANPAINT/summary
4144,OK,HKSE,00003,HKSE:00003,Hong Kong and China Gas Co Ltd,Hong Kong and China Gas Co Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00003/summary
4145,RESTRICTED,NSE,DIVISLAB,NSE:DIVISLAB,DIVIS LABORATORIES LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:DIVISLAB/summary
4146,RESTRICTED,LSE,FRES,LSE:FRES,FRESNILLO PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:FRES/summary
4147,OK,MIL,UNI,MIL:UNI,UNIPOL ASSICURAZIONI SPA,Unipol Assicurazioni SpA,name matches,https://www.gurufocus.com/stock/MIL:UNI/summary
4148,OK,SGX,A17U,SGX:A17U,CAPITALAND ASCENDAS REIT,CapitaLand Ascendas REIT,name matches,https://www.gurufocus.com/stock/SGX:A17U/summary
4149,OK,OSTO,SKF B,OSTO:SKF B,SKF AB,SKF AB,name matches,https://www.gurufocus.com/stock/OSTO:SKF B/summary
4150,OK,TSE,6504,TSE:6504,Fuji Electric Co Ltd,Fuji Electric Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:6504/summary
4151,OK,ADX,ALDAR,ADX:ALDAR,Aldar Properties PJSC,Aldar Properties PJSC,name matches,https://www.gurufocus.com/stock/ADX:ALDAR/summary
4152,OK,OSL,MOWI,OSL:MOWI,Mowi ASA,Mowi ASA,name matches,https://www.gurufocus.com/stock/OSL:MOWI/summary
4153,RESTRICTED,LSE,KGF,LSE:KGF,KINGFISHER PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:KGF/summary
4154,OK,BKK,GULF,BKK:GULF,Gulf Development PCL,Gulf Development PCL,name matches,https://www.gurufocus.com/stock/BKK:GULF/summary
4155,OK,OSTO,EPI B,OSTO:EPI B,Epiroc AB,Epiroc AB,name matches,https://www.gurufocus.com/stock/OSTO:EPI B/summary
4156,OK,NYSE,BLDR,BLDR,BUILDERS FIRSTSOURCE INC,Builders FirstSource Inc,name matches,https://www.gurufocus.com/stock/BLDR/summary
4157,OK,XTER,BNR,XTER:BNR,Brenntag SE,Brenntag SE,name matches,https://www.gurufocus.com/stock/XTER:BNR/summary
4158,RESTRICTED,LSE,MRO,LSE:MRO,MELROSE INDUSTRIES PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:MRO/summary
4159,OK,TPE,5880,TPE:5880,Taiwan Cooperative Financial Holding Co Ltd,Taiwan Cooperative Financial Holding Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:5880/summary
4160,OK,HKSE,03993,HKSE:03993,CMOC GROUP LTD,CMOC Group Ltd,name matches,https://www.gurufocus.com/stock/HKSE:03993/summary
4161,RESTRICTED,NSE,TMCV,NSE:TMCV,TATA MOTORS LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:TMCV/summary
4162,RESTRICTED,NSE,APOLLOHOSP,NSE:APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:APOLLOHOSP/summary
4163,RESTRICTED,LSE,SBRY,LSE:SBRY,SAINSBURY(J) PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:SBRY/summary
4164,OK,PHS,ICT,PHS:ICT,International Container Terminal Services Inc,International Container Terminal Services Inc,name matches,https://www.gurufocus.com/stock/PHS:ICT/summary
4165,OK,ATH,TPEIR,ATH:TPEIR,PIRAEUS BANK SA,Piraeus Bank SA,name matches,https://www.gurufocus.com/stock/ATH:TPEIR/summary
4166,OK,ATH,ALPHA,ATH:ALPHA,ALPHA BANK SA,Alpha Bank SA,name matches,https://www.gurufocus.com/stock/ATH:ALPHA/summary
4167,OK,HKSE,00998,HKSE:00998,China Citic Bank Corp Ltd,China Citic Bank Corp Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00998/summary
4168,OK,XPRA,CEZ,XPRA:CEZ,CEZ AS,CEZ AS,name matches,https://www.gurufocus.com/stock/XPRA:CEZ/summary
4169,OK,OSTO,SKA B,OSTO:SKA B,Skanska AB,Skanska AB,name matches,https://www.gurufocus.com/stock/OSTO:SKA B/summary
4170,OK,NYSE,UHS,UHS,Universal Health Services Inc,Universal Health Services Inc,name matches,https://www.gurufocus.com/stock/UHS/summary
4171,RESTRICTED,LSE,ADM,LSE:ADM,ADMIRAL GROUP PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:ADM/summary
4172,OK,XKLS,8869,XKLS:8869,Press Metal Aluminium Holdings Bhd,Press Metal Aluminium Holdings Bhd,name matches,https://www.gurufocus.com/stock/XKLS:8869/summary
4173,OK,NASDAQ,GRAB,GRAB,Grab Holdings Ltd,Grab Holdings Ltd,name matches,https://www.gurufocus.com/stock/GRAB/summary
4174,OK,OCSE,COLO B,OCSE:COLO B,Coloplast AS,Coloplast AS,name matches,https://www.gurufocus.com/stock/OCSE:COLO B/summary
4175,OK,ISX,ASII,ISX:ASII,PT Astra International Tbk,PT Astra International Tbk,name matches,https://www.gurufocus.com/stock/ISX:ASII/summary
4176,OK,OCSE,MAERSK B,OCSE:MAERSK B,A P Moller Maersk AS,A P Moller Maersk AS,name matches,https://www.gurufocus.com/stock/OCSE:MAERSK B/summary
4177,OK,IST,BIMAS,IST:BIMAS,Bim Birlesik Magazalar AS,Bim Birlesik Magazalar AS,name matches,https://www.gurufocus.com/stock/IST:BIMAS/summary
4178,RESTRICTED,LSE,WISE,LSE:WISE,WISE PLC CLASS A,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:WISE/summary
4179,OK,XKRX,000720,XKRX:000720,Hyundai Engineering & Construction Co Ltd,Hyundai Engineering & Construction Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:000720/summary
4180,OK,XTER,BEI,XTER:BEI,BEIERSDORF AG,Beiersdorf AG,name matches,https://www.gurufocus.com/stock/XTER:BEI/summary
4181,OK,HKSE,01347,HKSE:01347,Hua Hong Grace Semiconductor Ltd,Hua Hong Grace Semiconductor Ltd,name matches,https://www.gurufocus.com/stock/HKSE:01347/summary
4182,OK,TPE,2379,TPE:2379,REALTEK SEMICONDUCTOR CORP,Realtek Semiconductor Corp,name matches,https://www.gurufocus.com/stock/TPE:2379/summary
4183,RESTRICTED,NSE,BAJAJFINSV,NSE:BAJAJFINSV,BAJAJ FINSERV LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:BAJAJFINSV/summary
4184,RESTRICTED,LSE,MNG,LSE:MNG,MG PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:MNG/summary
4185,OK,XKRX,042700,XKRX:042700,HANMI Semiconductor Co Ltd,HANMI Semiconductor Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:042700/summary
4186,RESTRICTED,NSE,NESTLEIND,NSE:NESTLEIND,NESTLE INDIA LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:NESTLEIND/summary
4187,OK,XTER,QIA,XTER:QIA,QIAGEN NV,Qiagen NV,name matches,https://www.gurufocus.com/stock/XTER:QIA/summary
4188,RESTRICTED,LSE,ABF,LSE:ABF,ASSOCIATED BRITISH FOODS PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:ABF/summary
4189,OK,BKK,AOT,BKK:AOT,Airports Of Thailand PLC,Airports Of Thailand PLC,name matches,https://www.gurufocus.com/stock/BKK:AOT/summary
4190,OK,HKSE,02338,HKSE:02338,Weichai Power Co Ltd,Weichai Power Co Ltd,name matches,https://www.gurufocus.com/stock/HKSE:02338/summary
4192,OK,XPAR,GET,XPAR:GET,Getlink SE,Getlink SE,name matches,https://www.gurufocus.com/stock/XPAR:GET/summary
4193,OK,ISX,TLKM,ISX:TLKM,PT Telkom Indonesia (Persero) Tbk,PT Telkom Indonesia (Persero) Tbk,name matches,https://www.gurufocus.com/stock/ISX:TLKM/summary
4194,OK,NASDAQ,FUTU,FUTU,Futu Holdings Ltd,Futu Holdings Ltd,name matches,https://www.gurufocus.com/stock/FUTU/summary
4195,OK,XTER,KBX,XTER:KBX,KNORR BREMSE AG,Knorr-Bremse AG,name matches,https://www.gurufocus.com/stock/XTER:KBX/summary
4196,RESTRICTED,NSE,TRENT,NSE:TRENT,TRENT LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:TRENT/summary
4197,OK,TSE,9021,TSE:9021,West Japan Railway Co,West Japan Railway Co,name matches,https://www.gurufocus.com/stock/TSE:9021/summary
4198,OK,XLIS,BCP,XLIS:BCP,BANCO COMERCIAL PORTUGUES SA,Banco Comercial Portugues SA,name matches,https://www.gurufocus.com/stock/XLIS:BCP/summary
4199,RESTRICTED,NSE,MAXHEALTH,NSE:MAXHEALTH,MAX HEALTHCARE INSTITUTE LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:MAXHEALTH/summary
4200,OK,TSE,7270,TSE:7270,SUBARU CORP,Subaru Corp,name matches,https://www.gurufocus.com/stock/TSE:7270/summary
4201,OK,SHSE,600036,SHSE:600036,China Merchants Bank Co Ltd,China Merchants Bank Co Ltd,name matches,https://www.gurufocus.com/stock/SHSE:600036/summary
4202,RESTRICTED,NSE,GRASIM,NSE:GRASIM,GRASIM INDUSTRIES LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:GRASIM/summary
4203,OK,NASDAQ,FOX,FOX,Fox Corp,Fox Corp,name matches,https://www.gurufocus.com/stock/FOX/summary
4204,RESTRICTED,NSE,DRREDDY,NSE:DRREDDY,DR REDDYS LABORATORIES LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:DRREDDY/summary
4205,OK,XBRU,GBLB,XBRU:GBLB,Groupe Bruxelles Lambert SA,Groupe Bruxelles Lambert SA,name matches,https://www.gurufocus.com/stock/XBRU:GBLB/summary
4206,OK,BKK,PTTEP,BKK:PTTEP,PTT Exploration & Production PCL,PTT Exploration & Production PCL,name matches,https://www.gurufocus.com/stock/BKK:PTTEP/summary
4207,OK,SGX,H78,SGX:H78,HONGKONG LAND HOLDINGS LTD,Hongkong Land Holdings Ltd,name matches,https://www.gurufocus.com/stock/SGX:H78/summary
4208,OK,SAU,1050,SAU:1050,BANQUE SAUDI FRANSI,Banque Saudi Fransi,name matches,https://www.gurufocus.com/stock/SAU:1050/summary
4209,RESTRICTED,NSE,COALINDIA,NSE:COALINDIA,COAL INDIA LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:COALINDIA/summary
4210,OK,TSE,4523,TSE:4523,Eisai Co Ltd,Eisai Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:4523/summary
4211,OK,ADX,ADIB,ADX:ADIB,ABU DHABI ISLAMIC BANK,Abu Dhabi Islamic Bank,name matches,https://www.gurufocus.com/stock/ADX:ADIB/summary
4212,RESTRICTED,NSE,CIPLA,NSE:CIPLA,CIPLA LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:CIPLA/summary
4213,OK,SGX,C6L,SGX:C6L,SINGAPORE AIRLINES LTD,Singapore Airlines Ltd,name matches,https://www.gurufocus.com/stock/SGX:C6L/summary
4214,RESTRICTED,NSE,ADANIPORTS,NSE:ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:ADANIPORTS/summary
4215,OK,HKSE,00027,HKSE:00027,GALAXY ENTERTAINMENT GROUP LTD,Galaxy Entertainment Group Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00027/summary
4216,OK,NASDAQ,UAL,UAL,UNITED AIRLINES HOLDINGS INC,United Airlines Holdings Inc,name matches,https://www.gurufocus.com/stock/UAL/summary
4217,OK,XKRX,079550,XKRX:079550,LIG Defense&Aerospace Co Ltd,LIG Defense&Aerospace Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:079550/summary
4218,OK,XTER,HEN,XTER:HEN,Henkel AG & Co KGaA,Henkel AG & Co KGaA,name matches,https://www.gurufocus.com/stock/XTER:HEN/summary
4219,OK,OSTO,SCA B,OSTO:SCA B,Svenska Cellulosa AB,Svenska Cellulosa AB,name matches,https://www.gurufocus.com/stock/OSTO:SCA B/summary
4220,OK,XTER,CON,XTER:CON,CONTINENTAL AG,Continental AG,name matches,https://www.gurufocus.com/stock/XTER:CON/summary
4221,OK,XPAR,ALO,XPAR:ALO,ALSTOM SA,Alstom SA,name matches,https://www.gurufocus.com/stock/XPAR:ALO/summary
4222,OK,TPE,3008,TPE:3008,Largan Precision Co Ltd,Largan Precision Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:3008/summary
4223,OK,TSE,7912,TSE:7912,Dai Nippon Printing Co Ltd,Dai Nippon Printing Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:7912/summary
4224,OK,OSTO,TREL B,OSTO:TREL B,Trelleborg AB,Trelleborg AB,name matches,https://www.gurufocus.com/stock/OSTO:TREL B/summary
4225,OK,XPAR,RNO,XPAR:RNO,RENAULT SA,Renault SA,name matches,https://www.gurufocus.com/stock/XPAR:RNO/summary
4226,OK,SHSE,601899,SHSE:601899,Zijin Mining Group Co Ltd,Zijin Mining Group Co Ltd,name matches,https://www.gurufocus.com/stock/SHSE:601899/summary
4227,OK,NASDAQ,XP,XP,XP Inc,XP Inc,name matches,https://www.gurufocus.com/stock/XP/summary
4228,RESTRICTED,NSE,PFC,NSE:PFC,POWER FINANCE CORPORATION LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:PFC/summary
4229,OK,XMAD,NTGY,XMAD:NTGY,NATURGY ENERGY GROUP SA,Naturgy Energy Group SA,name matches,https://www.gurufocus.com/stock/XMAD:NTGY/summary
4230,RESTRICTED,NSE,JIOFIN,NSE:JIOFIN,JIO FINANCIAL SERVICES LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:JIOFIN/summary
4231,OK,BKK,CPN,BKK:CPN,Central Pattana PCL,Central Pattana PCL,name matches,https://www.gurufocus.com/stock/BKK:CPN/summary
4232,RESTRICTED,NSE,BAJAJ-AUTO,NSE:BAJAJ-AUTO,BAJAJ AUTO LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:BAJAJ-AUTO/summary
4233,RESTRICTED,NSE,ADANIPOWER,NSE:ADANIPOWER,ADANI POWER LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:ADANIPOWER/summary
4234,OK,TSE,4689,TSE:4689,LY CORP,LY Corp,name matches,https://www.gurufocus.com/stock/TSE:4689/summary
4235,OK,TSE,4911,TSE:4911,Shiseido Co Ltd,Shiseido Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:4911/summary
4236,OK,SAU,7020,SAU:7020,Etihad Etisalat Co JSC,Etihad Etisalat Co JSC,name matches,https://www.gurufocus.com/stock/SAU:7020/summary
4237,RESTRICTED,NSE,TMPV,NSE:TMPV,TATA MOTORS PASSENGER VEHICLES LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:TMPV/summary
4238,OK,OHEL,STERV,OHEL:STERV,Stora Enso Oyj,Stora Enso Oyj,name matches,https://www.gurufocus.com/stock/OHEL:STERV/summary
4239,RESTRICTED,NSE,CHOLAFIN,NSE:CHOLAFIN,CHOLAMANDALAM INVESTMENT AND FINAN,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:CHOLAFIN/summary
4240,OK,TSE,8593,TSE:8593,MITSUBISHI HC CAPITAL INC,Mitsubishi HC Capital Inc,name matches,https://www.gurufocus.com/stock/TSE:8593/summary
4241,OK,HKSE,03328,HKSE:03328,Bank of Communications Co Ltd,Bank of Communications Co Ltd,name matches,https://www.gurufocus.com/stock/HKSE:03328/summary
4242,OK,XLIS,JMT,XLIS:JMT,Jeronimo Martins SGPS SA,Jeronimo Martins SGPS SA,name matches,https://www.gurufocus.com/stock/XLIS:JMT/summary
4243,RESTRICTED,NSE,TATACONSUM,NSE:TATACONSUM,TATA CONSUMER PRODUCTS LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:TATACONSUM/summary
4244,OK,XPAR,AM,XPAR:AM,DASSAULT AVIATION SA,Dassault Aviation SA,name matches,https://www.gurufocus.com/stock/XPAR:AM/summary
4245,OK,XKRX,138040,XKRX:138040,Meritz Financial Group,Meritz Financial Group,name matches,https://www.gurufocus.com/stock/XKRX:138040/summary
4246,OK,XKRX,034730,XKRX:034730,SK INC,SK Inc,name matches,https://www.gurufocus.com/stock/XKRX:034730/summary
4247,OK,BKK,BDMS,BKK:BDMS,Bangkok Dusit Medical Services PCL,Bangkok Dusit Medical Services PCL,name matches,https://www.gurufocus.com/stock/BKK:BDMS/summary
4248,OK,NYSE,JBS,JBS,JBS NV,JBS NV,name matches,https://www.gurufocus.com/stock/JBS/summary
4249,OK,SGX,BS6,SGX:BS6,Yangzijiang Shipbuilding (Holdings) Ltd,Yangzijiang Shipbuilding (Holdings) Ltd,name matches,https://www.gurufocus.com/stock/SGX:BS6/summary
4250,OK,TPE,3443,TPE:3443,GLOBAL UNICHIP CORP,Global Unichip Corp,name matches,https://www.gurufocus.com/stock/TPE:3443/summary
4251,OK,SAU,2082,SAU:2082,ACWA POWER CO,ACWA Power Co,name matches,https://www.gurufocus.com/stock/SAU:2082/summary
4252,RESTRICTED,NSE,DMART,NSE:DMART,AVENUE SUPERMARTS LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:DMART/summary
4253,OK,NASDAQ,Z,Z,Zillow Group Inc,Zillow Group Inc,name matches,https://www.gurufocus.com/stock/Z/summary
4254,OK,TSE,4755,TSE:4755,RAKUTEN GROUP INC,Rakuten Group Inc,name matches,https://www.gurufocus.com/stock/TSE:4755/summary
4255,OK,XKRX,071050,XKRX:071050,Korea Investment Holdings Co Ltd,Korea Investment Holdings Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:071050/summary
4256,OK,SGX,9CI,SGX:9CI,CAPITALAND INVESTMENT LTD,CapitaLand Investment Ltd,name matches,https://www.gurufocus.com/stock/SGX:9CI/summary
